dataset_group,source_id,clip_id,split,spk,titulo,source_url,source_video_id,start_time,end_time,mp4_visual_roi_path,npz_path,clip_with_audio_path,existing_text,large_text,turbo_text,clean_gpt_text,selected_training_text,text_source,clean_status,clean_confidence,patch_count,alignment_confidence,asr_status,gpt_status,usable_for_training,usable_for_eval,needs_review,failure_reason,notes
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0485,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,2974.92,2983.15,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0485.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0485.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0485.mp4,tuvo efecto sobre mi resiliencia por eso cuando la gente me decia como no te aguantas el kirchnerismo agrediendote de esta manera,sobre mi resiliencia. Por eso cuando la gente me decía ¿cómo no te aguantás el kirchnerismo agrediéndote de esta manera?,sobre mi resiliencia. Por eso cuando la gente me decía ¿cómo no te aguantas el kirchnerismo agrediéndote de esta manera?,sobre mi resiliencia. Por eso cuando la gente me decía ¿cómo no te aguantás el kirchnerismo agrediéndote de esta manera?,sobre mi resiliencia. Por eso cuando la gente me decía ¿cómo no te aguantás el kirchnerismo agrediéndote de esta manera?,clean_gpt_v1,completed_clean_gpt,medium,0,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0486,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,2983.16,2987.109,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0486.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0486.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0486.mp4,despues me aguante a mi padre que es la persona que mas amaba en este mundo y fue mi maestro,"Aguanté a mi padre, la persona que más amaba en este mundo y fue mi maestro.","Guanté a mi padre, que es la persona que más amaba en este mundo y fue mi maestro.","Aguanté a mi padre, la persona que más amaba en este mundo y fue mi maestro.","Aguanté a mi padre, la persona que más amaba en este mundo y fue mi maestro.",clean_gpt_v1,completed_clean_gpt,medium,0,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0488,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,2992.839,2997.39,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0488.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0488.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0488.mp4,no te llega no no la verdad que finalmente no,"no te llega. No, no, la verdad que finalmente no, si no, no estaría ahora.","No, no, no te llega. No, no, la verdad que finalmente no. Si no, no estaría...","no te llega. No, no, la verdad que finalmente no, si no, no estaría ahora.","no te llega. No, no, la verdad que finalmente no, si no, no estaría ahora.",clean_gpt_v1,completed_clean_gpt,medium,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0489,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,2997.4,3004.67,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0489.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0489.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0489.mp4,si no no estaria donde estoy aca hoy mi autoestima no la pudo mellar,"donde estoy acá hoy, mi autoestima no la pudo mellar.",estoy acá hoy mi autoestima no no no la no la pudo no la pudo millar,"donde estoy acá hoy, mi autoestima no la pudo mellar.","donde estoy acá hoy, mi autoestima no la pudo mellar.",clean_gpt_v1,completed_clean_gpt,medium,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0490,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3004.68,3008.75,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0490.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0490.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0490.mp4,y ahi tambien creo que ayudo mucho isabel,"También creo que ayudó mucho, me ayudó mucho Isabel.","también creo que ayudó mucho, me ayudó mucho Isabel.","También creo que ayudó mucho, me ayudó mucho Isabel.","También creo que ayudó mucho, me ayudó mucho Isabel.",clean_gpt_v1,completed_clean_gpt,medium,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0492,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3012.76,3019.829,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0492.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0492.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0492.mp4,vamos a veranear en la misma casa que tu padre y no podemos salir de manantiales,"Y dijo, ¿qué es esto? Vamos a abrañar en la misma casa que tu padre y no podemos salir de manantiales.","Dijo, ¿qué es esto? Vamos a verañar en la misma casa que tu padre y no podemos salir de manantiales porque al final...","Y dijo, ¿qué es esto? Vamos a veranear en la misma casa que tu padre y no podemos salir de Manantiales.","Y dijo, ¿qué es esto? Vamos a veranear en la misma casa que tu padre y no podemos salir de Manantiales.",clean_gpt_v1,completed_clean_gpt,high,1,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0493,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3019.839,3021.03,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0493.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0493.npz,,porque al final del dia el tambien queria estar todo el dia conmigo,,,,porque al final del dia el tambien queria estar todo el dia conmigo,existing_text,baseline_existing_only,low,0,low,pending_reconstruction_or_asr,blocked_no_asr_context,true,false,true,not_processed_before_spot_preemption,
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0496,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3036.88,3040.95,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0496.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0496.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0496.mp4,despues conectaba la otra que me queria demoler,Después conectaba la otra que me quería...,Después conectaba a la otra que me quería...,Después conectaba a la otra que me quería...,Después conectaba a la otra que me quería...,clean_gpt_v1,completed_clean_gpt,medium,1,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0498,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3047.24,3051.75,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0498.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0498.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0498.mp4,era una cosa que iba y venia iba y venia y ademas el era sofisticado,que iba y venía iba y venía y además se le ha sofisticado pues no lo hace,que iba y venía iba y venía y además se le ha sofisticado pues no lo hace,que iba y venía iba y venía y además él era sofisticado,que iba y venía iba y venía y además él era sofisticado,clean_gpt_v1,completed_clean_gpt,medium,1,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0499,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3051.76,3056.829,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0499.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0499.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0499.mp4,la demolicion nunca la hacia publicamente salvo cuando empezo a hablar con la prensa,"La demolición nunca la hacía públicamente, salvo cuando empezó a hablar con la prensa.","La demolición nunca la hacía públicamente, salvo cuando empezó a hablar con la prensa.","La demolición nunca la hacía públicamente, salvo cuando empezó a hablar con la prensa.","La demolición nunca la hacía públicamente, salvo cuando empezó a hablar con la prensa.",clean_gpt_v1,completed_clean_gpt,high,0,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0502,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3069.4,3073.27,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0502.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0502.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0502.mp4,pero cuando nos quedabamos solos ahi me demolia,"Pero cuando nos quedábamos solos, ahí me demolía.","Pero cuando nos quedábamos solos, ahí me demolía.","Pero cuando nos quedábamos solos, ahí me demolía.","Pero cuando nos quedábamos solos, ahí me demolía.",clean_gpt_v1,completed_clean_gpt,high,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0503,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3073.28,3077.549,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0503.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0503.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0503.mp4,durante muchos años yo le decia a todos pero el tipo me esta torturando,"Durante muchos años yo le decía a todos, pero el tipo me está torturando.","Durante muchos años yo le decía a todos, pero el tipo me está torturando.","Durante muchos años yo le decía a todos, pero el tipo me está torturando.","Durante muchos años yo le decía a todos, pero el tipo me está torturando.",clean_gpt_v1,completed_clean_gpt,high,0,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0506,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3083.76,3089.27,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0506.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0506.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0506.mp4,dije no papa era mucho mas sofisticado que este tipo el tipo es muy burdo,vea succession la vi general para mucho más sofisticado este tipo,a succession la vi que nada para mucho más sofisticado este tipo,"dije no, papá era mucho más sofisticado que este tipo","dije no, papá era mucho más sofisticado que este tipo",clean_gpt_v1,completed_clean_gpt,medium,1,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0507,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3089.28,3098.67,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0507.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0507.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0507.mp4,muy burdo el de succession era muy burdo papa era mucho mas inteligente como para hacer algo asi tan obvio,"muy burdo, muy burdo, el succession era muy burdo, papá era mucho más inteligente como para hacer algo así tan obvio","Muy burdo, muy burdo, el de Saxe-Cellan era muy burdo. Papá era mucho más inteligente como para hacer algo así tan obvio.","muy burdo, muy burdo, el de Succession era muy burdo, papá era mucho más inteligente como para hacer algo así tan obvio","muy burdo, muy burdo, el de Succession era muy burdo, papá era mucho más inteligente como para hacer algo así tan obvio",clean_gpt_v1,completed_clean_gpt,high,1,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0512,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3126.799,3133.789,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0512.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0512.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0512.mp4,si estaba conectando o no cuando hablabas aunque tuvo momentos lindos con antonia,estaba conectando cuando hablabas. Aunque tuvo momentos lindos con Antonia.,"estaba conectando cuando hablabas, aunque tuvo momentos lindos con Antonia.",estaba conectando cuando hablabas. Aunque tuvo momentos lindos con Antonia.,estaba conectando cuando hablabas. Aunque tuvo momentos lindos con Antonia.,clean_gpt_v1,completed_clean_gpt,medium,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0514,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3141.72,3146.829,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0514.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0514.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0514.mp4,hablaba un rato con ella hablaba con ju ahi si tuvo momentos lindos de conexion,con Ju. Ahí sí tuvo momentos lindos de conexión.,con con ju de ahí si tuvo momentos lindos de conexión estamos,con Ju. Ahí sí tuvo momentos lindos de conexión.,con Ju. Ahí sí tuvo momentos lindos de conexión.,clean_gpt_v1,completed_clean_gpt,medium,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0515,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3146.839,3152.27,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0515.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0515.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0515.mp4,ya cuando estabamos en olivos y me visito un par de veces el ya no,en Olivos y me visitó un par de veces y él ya no...,en olivos y me visitó un par de veces ya no,en Olivos y me visitó un par de veces y él ya no...,en Olivos y me visitó un par de veces y él ya no...,clean_gpt_v1,completed_clean_gpt,medium,0,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0516,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3152.28,3160.47,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0516.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0516.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0516.mp4,vos te dabas la sensacion de que no estaba no estaba no se por ahi flor que tambien lo vio mucho mas hasta el final sabe cuanto estaba,"vos te das la sensación de que no estaba, no estaba, no sé. Por ahí Flor, que también lo vio mucho más hasta el final, sabe cuánto estaba.","Vos te das la sensación de que no estaba, no estaba, no sé. Por ahí Flor, que también lo vio mucho más hasta el final, sabe cuánto estaba, pero...","vos te das la sensación de que no estaba, no estaba, no sé. Por ahí Flor, que también lo vio mucho más hasta el final, sabe cuánto estaba.","vos te das la sensación de que no estaba, no estaba, no sé. Por ahí Flor, que también lo vio mucho más hasta el final, sabe cuánto estaba.",clean_gpt_v1,completed_clean_gpt,medium,0,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0522,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3194.079,3196.51,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0522.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0522.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0522.mp4,bueno y el describe algo bastante raro en su libro,Y él describe algo bastante raro.,Y él describe algo bastante raro.,Y él describe algo bastante raro.,Y él describe algo bastante raro.,clean_gpt_v1,completed_clean_gpt,high,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0523,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3196.52,3202.23,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0523.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0523.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0523.mp4,dice que el se dio cuenta que no estaba enamorado y se caso igual ah,su libro que dice que él se dio cuenta que no estaba enamorado y se casó igual,en su libro que dice que él se dio cuenta que no estaba enamorado y se casó igual.,en su libro que dice que él se dio cuenta que no estaba enamorado y se casó igual,en su libro que dice que él se dio cuenta que no estaba enamorado y se casó igual,clean_gpt_v1,completed_clean_gpt,high,1,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0527,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3220.0,3226.19,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0527.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0527.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0527.mp4,asi que bueno esa relacion no quedo bien,"abandonó. Así que bueno, esa relación no quedó bien.","abandonó. Así que bueno, esa relación no quedó bien.","abandonó. Así que bueno, esa relación no quedó bien.","abandonó. Así que bueno, esa relación no quedó bien.",clean_gpt_v1,completed_clean_gpt,high,0,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0532,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3250.04,3255.87,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0532.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0532.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0532.mp4,apele al sistema democratico para elegir la sucesion y no funciono,"republicano, liberal, a pelea del sistema democrático para elegir la sucesión.",republicano liberal a pelea del sistema democrático para elegir la sucesión.,"republicano, liberal, apelé al sistema democrático para elegir la sucesión.","republicano, liberal, apelé al sistema democrático para elegir la sucesión.",clean_gpt_v1,completed_clean_gpt,high,1,medium,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0536,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3270.96,3276.309,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0536.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0536.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0536.mp4,me vinieron a ver unos meses antes para primero decirme que tenia que ser candidato yo y si no,"bien, me vinieron a ver unos meses antes para primero decirme que tenía que ser candidato yo y si no a dedo","bien, me vinieron a ver unos meses antes para primero decirme que tenía que ser candidato yo, y si no, que a dedo...","bien, me vinieron a ver unos meses antes para primero decirme que tenía que ser candidato yo y si no a dedo","bien, me vinieron a ver unos meses antes para primero decirme que tenía que ser candidato yo y si no a dedo",clean_gpt_v1,completed_clean_gpt,medium,0,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0545,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3327.559,3333.109,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0545.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0545.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0545.mp4,si es un promedio de la vida porque es lo que le paso con esta señora que escribio el pibe como se llama,"si es un promedio de la vida, porque es lo que le pasó con esta señora que escribió El Pibe, como se llama...","si es un promedio de la vida, porque es lo que le pasó con esta señora que escribió El pibe, ¿cómo se llama?","si es un promedio de la vida, porque es lo que le pasó con esta señora que escribió El Pibe, como se llama...","si es un promedio de la vida, porque es lo que le pasó con esta señora que escribió El Pibe, como se llama...",clean_gpt_v1,completed_clean_gpt,medium,0,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
argentina/existing,f11__Entrevista_completa_por_mi_libro_Franco_con_Diego,f11::Entrevista completa por mi libro Franco con Diego::clip_0546,train,f11,Entrevista completa por mi libro Franco con Diego,https://www.youtube.com/watch?v=EKVYAG_I44g,EKVYAG_I44g,3333.119,3340.99,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0546.mp4,gs://labios-argentos-vsr-dataset/lip_rois/Entrevista completa por mi libro Franco con Diego/clip_0546.npz,gs://labios-argentos-vsr-clean-v1/argentina/existing/clips_with_audio/f11__Entrevista_completa_por_mi_libro_Franco_con_Diego/clip_0546.mp4,cerruti cerruti que me viene a ver el penalista nuestro un tipo maravilloso se llamaba feder,"Cerruti, que me vine a ver, el penalista nuestro, un tipo maravilloso, se llamaba Feder.","Cerruti, que me vine a ver, el penalista nuestro, un tipo maravilloso, se llamaba Feder.","Cerruti, que me viene a ver, el penalista nuestro, un tipo maravilloso, se llamaba Feder.","Cerruti, que me viene a ver, el penalista nuestro, un tipo maravilloso, se llamaba Feder.",clean_gpt_v1,completed_clean_gpt,high,1,high,completed_large_turbo,completed_clean_gpt,true,false,false,,gpt_cleaning_applied
