dataset_group,video_id,clip_id,clip_name,model_role,model_name,device,compute_type,clip_video_path,clip_video_gcs_path,transcript_path,transcript_gcs_path,text,language,duration,status,notes
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1021,clip_1021,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1021.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1021.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1021.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1021.txt,vas a escuchar si te vengo diciendo chicos qué bueno este podcast me morí con este otro me,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1022,clip_1022,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1022.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1022.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1022.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1022.txt,"lo guardé, este me lo guardé, este no sabé, anoté un montón de frases, entonces con justo derecho un día te digo",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1023,clip_1023,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1023.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1023.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1023.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1023.txt,"La de hoy no me gustó mucho. Y vos le vas a dar entidad. Ahora sí, de las...",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1024,clip_1024,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1024.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1024.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1024.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1024.txt,100 que hicieron maravillosas. Yo solo voy a punto a las que hicieron mal. ¿Qué entidad tengo?,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1025,clip_1025,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1025.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1025.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1025.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1025.txt,no pero esto nos pasa en la vida nos pasa en la vida le pasa mucho,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1026,clip_1026,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1026.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1026.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1026.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1026.txt,"Hay padres que son muy crueles. Viene un hijo que saca 8, 9.",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1027,clip_1027,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1027.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1027.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1027.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1027.txt,"8, 9, 8, 9 el día que se saca un 4 y dice, ¿por qué este 4? Bueno, pará, no me dijiste nada antes con los 8",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1028,clip_1028,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1028.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1028.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1028.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1028.txt,"y los nueve, o sea, en serio o sea, solo se van a fijar en mí cuando algo lo hago mal, eso",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1029,clip_1029,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1029.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1029.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1029.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1029.txt,eso genera mucho miedo al fracaso ¿por qué? porque mis fracasos son luminosos y mis triunfos,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1030,clip_1030,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1030.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1030.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1030.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1030.txt,"son solitarios, oscuros, como si no le importaran a nadie. Entonces yo creo que",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1031,clip_1031,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1031.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1031.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1031.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1031.txt,Creo que es trascendente esto de poder y tener actitudes.,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1032,clip_1032,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1032.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1032.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1032.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1032.txt,"que reconozcan el esfuerzo de cambio, el esfuerzo de...",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1033,clip_1033,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1033.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1033.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1033.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1033.txt,estudio de la otra persona porque de verdad eso me permite tener una nobleza ética,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1034,clip_1034,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1034.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1034.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1034.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1034.txt,esto no me gusta si si no es no digo nada,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1035,clip_1035,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1035.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1035.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1035.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1035.txt,"Vos te esforzaste y es como, ¿para qué no? Me esforcé, está bien, listo, y me esfuerzo otra vez.",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1036,clip_1036,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1036.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1036.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1036.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1036.txt,"la tercera vez y en la cuarta, y entonces lo dejo a ser y aparece, viste que volviste, yo sabía que ibas a volver",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1037,clip_1037,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1037.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1037.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1037.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1037.txt,otra vez estás haciendo lo de antes ¿y cuándo hice algo distinto para vos? si nunca me lo dijiste,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1038,clip_1038,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1038.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1038.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1038.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1038.txt,me dijiste que te estaba haciendo feliz con mi esfuerzo si nunca me dijiste que valorabas este el amor que te,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1039,clip_1039,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1039.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1039.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1039.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1039.txt,como para cambiar algo que es difícil para mí entonces me parece que hay cosas que se juegan en serio y la vida es una de ellas,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1040,clip_1040,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1040.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1040.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1040.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1040.txt,ellas y es un juego grande e importante y entonces hay que poner sobre la mesa estas reglas.,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1041,clip_1041,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1041.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1041.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1041.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1041.txt,"que es, puedo decirte que no, cuando tengo también la capacidad de decirte que sí.",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1042,clip_1042,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1042.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1042.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1042.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1042.txt,"De hecho, Michael Jordan, dicen, bueno, mucha gente dice que ha sido uno de los mejores deportistas de la historia. Y precisamente,",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1043,clip_1043,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1043.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1043.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1043.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1043.txt,"Precisamente lo decía no por su capacidad de ser el mejor jugador reconocido de los partidos, sino por su capacidad de hacer...",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1044,clip_1044,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1044.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1044.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1044.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1044.txt,"que el resto de sus compañeros fueran los mejores, las mejores versiones de sí mismo. Ser ese compañero que a tu amigo le dice",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1045,clip_1045,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1045.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1045.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1045.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1045.txt,vamos que tú eres una persona mucho más que tienes mucha mejor capacidad de comunicar de la que tienes,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1046,clip_1046,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1046.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1046.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1046.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1046.txt,"de la que tú te crees que tienes, ser ese buen líder que motiva, que empuja que hace superar a los demás, muchas veces",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1047,clip_1047,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1047.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1047.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1047.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1047.txt,está al alcance de simplemente lo que acabas de decir un refuerzo positivo sí sí y yo creo que,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1048,clip_1048,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1048.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1048.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1048.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1048.txt,"que es totalmente valioso esto que vos decís. A ver, si vos me decís...",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1049,clip_1049,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1049.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1049.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1049.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1049.txt,¿Quiénes jugaron con Jordan? Y llegamos a la conclusión de que casualmente los que jugaron...,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1050,clip_1050,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1050.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1050.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1050.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1050.txt,con Jordan siempre fueron los que mejores asistencia dieron los que más anotaron es igual es el,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1051,clip_1051,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1051.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1051.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1051.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1051.txt,factor común entre todos estos equipos mal jordan a bueno entonces me parece que yo la debe tener al,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1052,clip_1052,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1052.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1052.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1052.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1052.txt,que ver en que eso funcione de esa manera no y hoy me parece maravilloso reconocer,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1053,clip_1053,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1053.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1053.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1053.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1053.txt,la generosidad de alguien que trabaja en equipo.,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1054,clip_1054,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1054.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1054.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1054.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1054.txt,Porque trabajar en equipo es... Yo no soy un ingenuo.,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1055,clip_1055,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1055.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1055.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1055.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1055.txt,Para nada. No creo que vamos a lograr que la humanidad sea hermosa porque trabajé.,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1056,clip_1056,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1056.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1056.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1056.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1056.txt,y entendamos pero pero tiene que ver con eso no lo vamos a lograr pero no lo vamos a lograr,es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1057,clip_1057,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1057.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1057.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1057.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1057.txt,"en la humanidad, pero a lo mejor lo lográs en el ámbito de tu humanidad. En la vida pequeña que te tocas.",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1058,clip_1058,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1058.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1058.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1058.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1058.txt,"con las cuatro o cinco personas con las que trabajas, o sea, ¿cómo los tratas? ¿Cómo les decís?",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1059,clip_1059,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1059.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1059.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1059.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1059.txt,"a tu técnico que resolvió un problema porque un micrófono no anda, o sea, cuando termina esto te va así como si nada",es,6.016,completed_asr,
argentina/new_discovery,ITovsJg-q5c,new_discovery::ITovsJg-q5c::clip_1060,clip_1060,turbo,turbo,cuda,float16,/opt/labios-argentos/data_release/work/new_discovery_ingest/ITovsJg-q5c/clips_with_audio/clip_1060.mp4,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/clips_with_audio/ITovsJg-q5c/clip_1060.mp4,/opt/labios-argentos/data_release/work/new_discovery_asr/transcripts/turbo/ITovsJg-q5c/clip_1060.txt,gs://labios-argentos-vsr-clean-v1/argentina/new_discovery/transcripts/turbo/ITovsJg-q5c/clip_1060.txt,"Y el día que un micrófono no anda, lo maltratás y le decís, me hiciste venir un invitado en vano porque el micrófono...",es,6.016,completed_asr,
